COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Austria,2011,38,TREND,,,,,,Not Available
Austria,2011,38,INTENSITY,,,,,,Not Available
Austria,2011,38,IMPACT,,,,,,Not Available
Austria,2011,38,GEOSPREAD,,,,,,Not Available
Austria,2011,39,ILI CASES,0TO4,,,,,0.00
Austria,2011,39,ILI CASES,5TO14,,,,,0.00
Austria,2011,39,ILI CASES,15TO64,,,,,0.00
Austria,2011,39,ILI CASES,65TO,,,,,0.00
Austria,2011,39,ILI CASES,UNKNOWN,,,,,0.00
Austria,2011,39,ILI CASES,ALL,,,,,0.00
Austria,2011,39,ILI OUTPATIENTS,0TO4,,,,,0.00
Austria,2011,39,ILI OUTPATIENTS,5TO14,,,,,0.00
Austria,2011,39,ILI OUTPATIENTS,15TO64,,,,,0.00
Austria,2011,39,ILI OUTPATIENTS,65TO,,,,,0.00
Austria,2011,39,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
Austria,2011,39,ILI OUTPATIENTS,ALL,,,,,0.00
Austria,2011,39,ILI POPULATION COVERED,0TO4,,,,,0.00
Austria,2011,39,ILI POPULATION COVERED,5TO14,,,,,0.00
Austria,2011,39,ILI POPULATION COVERED,15TO64,,,,,0.00
Austria,2011,39,ILI POPULATION COVERED,65TO,,,,,0.00
Austria,2011,39,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Austria,2011,39,ILI POPULATION COVERED,ALL,,,,,0.00
Austria,2011,39,ILI SITES NUMBER,,,,,,0.00
Austria,2011,39,ARI CASES,0TO4,,,,,0.00
Austria,2011,39,ARI CASES,5TO14,,,,,0.00
Austria,2011,39,ARI CASES,15TO64,,,,,0.00
Austria,2011,39,ARI CASES,65TO,,,,,0.00
Austria,2011,39,ARI CASES,UNKNOWN,,,,,0.00
Austria,2011,39,ARI CASES,ALL,,,,,0.00
Austria,2011,39,ARI OUTPATIENTS,0TO4,,,,,0.00
Austria,2011,39,ARI OUTPATIENTS,5TO14,,,,,0.00
Austria,2011,39,ARI OUTPATIENTS,15TO64,,,,,0.00
Austria,2011,39,ARI OUTPATIENTS,65TO,,,,,0.00
Austria,2011,39,ARI OUTPATIENTS,UNKNOWN,,,,,0.00
Austria,2011,39,ARI OUTPATIENTS,ALL,,,,,0.00
Austria,2011,39,ARI POPULATION COVERED,0TO4,,,,,0.00
Austria,2011,39,ARI POPULATION COVERED,5TO14,,,,,0.00
Austria,2011,39,ARI POPULATION COVERED,15TO64,,,,,0.00
Austria,2011,39,ARI POPULATION COVERED,65TO,,,,,0.00
Austria,2011,39,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
Austria,2011,39,ARI POPULATION COVERED,ALL,,,,,0.00
Austria,2011,39,ARI SITES NUMBER,,,,,,0.00
Austria,2011,39,SARI CASES,0TO4,,,,,
Austria,2011,39,SARI CASES,5TO14,,,,,
Austria,2011,39,SARI CASES,15TO64,,,,,
Austria,2011,39,SARI CASES,65TO,,,,,
Austria,2011,39,SARI CASES,UNKNOWN,,,,,
Austria,2011,39,SARI CASES,ALL,,,,,
Austria,2011,39,SARI INPATIENTS,0TO4,,,,,
Austria,2011,39,SARI INPATIENTS,5TO14,,,,,
Austria,2011,39,SARI INPATIENTS,15TO64,,,,,
Austria,2011,39,SARI INPATIENTS,65TO,,,,,
Austria,2011,39,SARI INPATIENTS,UNKNOWN,,,,,
Austria,2011,39,SARI INPATIENTS,ALL,,,,,
Austria,2011,39,SARI POPULATION COVERED,0TO4,,,,,
Austria,2011,39,SARI POPULATION COVERED,5TO14,,,,,
Austria,2011,39,SARI POPULATION COVERED,15TO64,,,,,
Austria,2011,39,SARI POPULATION COVERED,65TO,,,,,
Austria,2011,39,SARI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,39,SARI DEATHS,0TO4,,,,,
Austria,2011,39,SARI DEATHS,5TO14,,,,,
Austria,2011,39,SARI DEATHS,15TO64,,,,,
Austria,2011,39,SARI DEATHS,65TO,,,,,
Austria,2011,39,SARI DEATHS,UNKNOWN,,,,,
Austria,2011,39,SARI DEATHS,ALL,,,,,
Austria,2011,39,SARI SITES NUMBER,,,,,,
Austria,2011,39,PNI MORTALITY,ALL,,,,,
Austria,2011,39,TREND,,,,,,Not Available
Austria,2011,39,INTENSITY,,,,,,Not Available
Austria,2011,39,IMPACT,,,,,,Not Available
Austria,2011,39,GEOSPREAD,,,,,,Not Available
Austria,2011,40,ILI CASES,0TO4,,,,,21.00
Austria,2011,40,ILI CASES,5TO14,,,,,8.00
Austria,2011,40,ILI CASES,15TO64,,,,,88.00
Austria,2011,40,ILI CASES,65TO,,,,,14.00
Austria,2011,40,ILI CASES,UNKNOWN,,,,,0.00
Austria,2011,40,ILI CASES,ALL,,,,,131.00
Austria,2011,40,ILI OUTPATIENTS,0TO4,,,,,
Austria,2011,40,ILI OUTPATIENTS,5TO14,,,,,
Austria,2011,40,ILI OUTPATIENTS,15TO64,,,,,
Austria,2011,40,ILI OUTPATIENTS,65TO,,,,,
Austria,2011,40,ILI OUTPATIENTS,UNKNOWN,,,,,
Austria,2011,40,ILI OUTPATIENTS,ALL,,,,,
Austria,2011,40,ILI POPULATION COVERED,0TO4,,,,,84156.00
Austria,2011,40,ILI POPULATION COVERED,5TO14,,,,,157302.00
Austria,2011,40,ILI POPULATION COVERED,15TO64,,,,,1169643.00
Austria,2011,40,ILI POPULATION COVERED,65TO,,,,,287721.00
Austria,2011,40,ILI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,40,ILI POPULATION COVERED,ALL,,,,,1698822.00
Austria,2011,40,ILI SITES NUMBER,,,,,,18.00
Austria,2011,40,ARI CASES,0TO4,,,,,
Austria,2011,40,ARI CASES,5TO14,,,,,
Austria,2011,40,ARI CASES,15TO64,,,,,
Austria,2011,40,ARI CASES,65TO,,,,,
Austria,2011,40,ARI CASES,UNKNOWN,,,,,
Austria,2011,40,ARI CASES,ALL,,,,,
Austria,2011,40,ARI OUTPATIENTS,0TO4,,,,,
Austria,2011,40,ARI OUTPATIENTS,5TO14,,,,,
Austria,2011,40,ARI OUTPATIENTS,15TO64,,,,,
Austria,2011,40,ARI OUTPATIENTS,65TO,,,,,
Austria,2011,40,ARI OUTPATIENTS,UNKNOWN,,,,,
Austria,2011,40,ARI OUTPATIENTS,ALL,,,,,
Austria,2011,40,ARI POPULATION COVERED,0TO4,,,,,
Austria,2011,40,ARI POPULATION COVERED,5TO14,,,,,
Austria,2011,40,ARI POPULATION COVERED,15TO64,,,,,
Austria,2011,40,ARI POPULATION COVERED,65TO,,,,,
Austria,2011,40,ARI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,40,ARI POPULATION COVERED,ALL,,,,,
Austria,2011,40,ARI SITES NUMBER,,,,,,0.00
Austria,2011,40,SARI CASES,0TO4,,,,,
Austria,2011,40,SARI CASES,5TO14,,,,,
Austria,2011,40,SARI CASES,15TO64,,,,,
Austria,2011,40,SARI CASES,65TO,,,,,
Austria,2011,40,SARI CASES,UNKNOWN,,,,,
Austria,2011,40,SARI CASES,ALL,,,,,
Austria,2011,40,SARI INPATIENTS,0TO4,,,,,
Austria,2011,40,SARI INPATIENTS,5TO14,,,,,
Austria,2011,40,SARI INPATIENTS,15TO64,,,,,
Austria,2011,40,SARI INPATIENTS,65TO,,,,,
Austria,2011,40,SARI INPATIENTS,UNKNOWN,,,,,
Austria,2011,40,SARI INPATIENTS,ALL,,,,,
Austria,2011,40,SARI POPULATION COVERED,0TO4,,,,,
Austria,2011,40,SARI POPULATION COVERED,5TO14,,,,,
Austria,2011,40,SARI POPULATION COVERED,15TO64,,,,,
Austria,2011,40,SARI POPULATION COVERED,65TO,,,,,
Austria,2011,40,SARI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,40,SARI DEATHS,0TO4,,,,,
Austria,2011,40,SARI DEATHS,5TO14,,,,,
Austria,2011,40,SARI DEATHS,15TO64,,,,,
Austria,2011,40,SARI DEATHS,65TO,,,,,
Austria,2011,40,SARI DEATHS,UNKNOWN,,,,,
Austria,2011,40,SARI DEATHS,ALL,,,,,
Austria,2011,40,SARI SITES NUMBER,,,,,,
Austria,2011,40,PNI MORTALITY,ALL,,,,,
Austria,2011,40,TREND,,,,,,
Austria,2011,40,INTENSITY,,,,,,Low/Moderate
Austria,2011,40,IMPACT,,,,,,Low
Austria,2011,40,GEOSPREAD,,,,,,No Activity
Austria,2011,41,ILI CASES,0TO4,,,,,26.00
Austria,2011,41,ILI CASES,5TO14,,,,,14.00
Austria,2011,41,ILI CASES,15TO64,,,,,123.00
Austria,2011,41,ILI CASES,65TO,,,,,9.00
Austria,2011,41,ILI CASES,UNKNOWN,,,,,0.00
Austria,2011,41,ILI CASES,ALL,,,,,172.00
Austria,2011,41,ILI OUTPATIENTS,0TO4,,,,,
Austria,2011,41,ILI OUTPATIENTS,5TO14,,,,,
Austria,2011,41,ILI OUTPATIENTS,15TO64,,,,,
Austria,2011,41,ILI OUTPATIENTS,65TO,,,,,
Austria,2011,41,ILI OUTPATIENTS,UNKNOWN,,,,,
Austria,2011,41,ILI OUTPATIENTS,ALL,,,,,
Austria,2011,41,ILI POPULATION COVERED,0TO4,,,,,84156.00
Austria,2011,41,ILI POPULATION COVERED,5TO14,,,,,157302.00
Austria,2011,41,ILI POPULATION COVERED,15TO64,,,,,1169643.00
Austria,2011,41,ILI POPULATION COVERED,65TO,,,,,287721.00
Austria,2011,41,ILI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,41,ILI POPULATION COVERED,ALL,,,,,1698822.00
Austria,2011,41,ILI SITES NUMBER,,,,,,21.00
Austria,2011,41,ARI CASES,0TO4,,,,,
Austria,2011,41,ARI CASES,5TO14,,,,,
Austria,2011,41,ARI CASES,15TO64,,,,,
Austria,2011,41,ARI CASES,65TO,,,,,
Austria,2011,41,ARI CASES,UNKNOWN,,,,,
Austria,2011,41,ARI CASES,ALL,,,,,
Austria,2011,41,ARI OUTPATIENTS,0TO4,,,,,
Austria,2011,41,ARI OUTPATIENTS,5TO14,,,,,
Austria,2011,41,ARI OUTPATIENTS,15TO64,,,,,
Austria,2011,41,ARI OUTPATIENTS,65TO,,,,,
Austria,2011,41,ARI OUTPATIENTS,UNKNOWN,,,,,
Austria,2011,41,ARI OUTPATIENTS,ALL,,,,,
Austria,2011,41,ARI POPULATION COVERED,0TO4,,,,,
Austria,2011,41,ARI POPULATION COVERED,5TO14,,,,,
Austria,2011,41,ARI POPULATION COVERED,15TO64,,,,,
Austria,2011,41,ARI POPULATION COVERED,65TO,,,,,
Austria,2011,41,ARI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,41,ARI POPULATION COVERED,ALL,,,,,
Austria,2011,41,ARI SITES NUMBER,,,,,,0.00
Austria,2011,41,SARI CASES,0TO4,,,,,
Austria,2011,41,SARI CASES,5TO14,,,,,
Austria,2011,41,SARI CASES,15TO64,,,,,
Austria,2011,41,SARI CASES,65TO,,,,,
Austria,2011,41,SARI CASES,UNKNOWN,,,,,
Austria,2011,41,SARI CASES,ALL,,,,,
Austria,2011,41,SARI INPATIENTS,0TO4,,,,,
Austria,2011,41,SARI INPATIENTS,5TO14,,,,,
Austria,2011,41,SARI INPATIENTS,15TO64,,,,,
Austria,2011,41,SARI INPATIENTS,65TO,,,,,
Austria,2011,41,SARI INPATIENTS,UNKNOWN,,,,,
Austria,2011,41,SARI INPATIENTS,ALL,,,,,
Austria,2011,41,SARI POPULATION COVERED,0TO4,,,,,
Austria,2011,41,SARI POPULATION COVERED,5TO14,,,,,
Austria,2011,41,SARI POPULATION COVERED,15TO64,,,,,
Austria,2011,41,SARI POPULATION COVERED,65TO,,,,,
Austria,2011,41,SARI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,41,SARI DEATHS,0TO4,,,,,
Austria,2011,41,SARI DEATHS,5TO14,,,,,
Austria,2011,41,SARI DEATHS,15TO64,,,,,
Austria,2011,41,SARI DEATHS,65TO,,,,,
Austria,2011,41,SARI DEATHS,UNKNOWN,,,,,
Austria,2011,41,SARI DEATHS,ALL,,,,,
Austria,2011,41,SARI SITES NUMBER,,,,,,
Austria,2011,41,PNI MORTALITY,ALL,,,,,
Austria,2011,41,TREND,,,,,,
Austria,2011,41,INTENSITY,,,,,,Low/Moderate
Austria,2011,41,IMPACT,,,,,,Low
Austria,2011,41,GEOSPREAD,,,,,,No Activity
Austria,2011,42,ILI CASES,0TO4,,,,,112.00
Austria,2011,42,ILI CASES,5TO14,,,,,98.00
Austria,2011,42,ILI CASES,15TO64,,,,,167.00
Austria,2011,42,ILI CASES,65TO,,,,,11.00
Austria,2011,42,ILI CASES,UNKNOWN,,,,,0.00
Austria,2011,42,ILI CASES,ALL,,,,,388.00
Austria,2011,42,ILI OUTPATIENTS,0TO4,,,,,
Austria,2011,42,ILI OUTPATIENTS,5TO14,,,,,
Austria,2011,42,ILI OUTPATIENTS,15TO64,,,,,
Austria,2011,42,ILI OUTPATIENTS,65TO,,,,,
Austria,2011,42,ILI OUTPATIENTS,UNKNOWN,,,,,
Austria,2011,42,ILI OUTPATIENTS,ALL,,,,,
Austria,2011,42,ILI POPULATION COVERED,0TO4,,,,,96041.00
Austria,2011,42,ILI POPULATION COVERED,5TO14,,,,,179072.00
Austria,2011,42,ILI POPULATION COVERED,15TO64,,,,,1348746.00
Austria,2011,42,ILI POPULATION COVERED,65TO,,,,,332291.00
Austria,2011,42,ILI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,42,ILI POPULATION COVERED,ALL,,,,,1956150.00
Austria,2011,42,ILI SITES NUMBER,,,,,,32.00
Austria,2011,42,ARI CASES,0TO4,,,,,
Austria,2011,42,ARI CASES,5TO14,,,,,
Austria,2011,42,ARI CASES,15TO64,,,,,
Austria,2011,42,ARI CASES,65TO,,,,,
Austria,2011,42,ARI CASES,UNKNOWN,,,,,
Austria,2011,42,ARI CASES,ALL,,,,,
Austria,2011,42,ARI OUTPATIENTS,0TO4,,,,,
Austria,2011,42,ARI OUTPATIENTS,5TO14,,,,,
Austria,2011,42,ARI OUTPATIENTS,15TO64,,,,,
Austria,2011,42,ARI OUTPATIENTS,65TO,,,,,
Austria,2011,42,ARI OUTPATIENTS,UNKNOWN,,,,,
Austria,2011,42,ARI OUTPATIENTS,ALL,,,,,
Austria,2011,42,ARI POPULATION COVERED,0TO4,,,,,
Austria,2011,42,ARI POPULATION COVERED,5TO14,,,,,
Austria,2011,42,ARI POPULATION COVERED,15TO64,,,,,
Austria,2011,42,ARI POPULATION COVERED,65TO,,,,,
Austria,2011,42,ARI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,42,ARI POPULATION COVERED,ALL,,,,,
Austria,2011,42,ARI SITES NUMBER,,,,,,0.00
Austria,2011,42,SARI CASES,0TO4,,,,,
Austria,2011,42,SARI CASES,5TO14,,,,,
Austria,2011,42,SARI CASES,15TO64,,,,,
Austria,2011,42,SARI CASES,65TO,,,,,
Austria,2011,42,SARI CASES,UNKNOWN,,,,,
Austria,2011,42,SARI CASES,ALL,,,,,
Austria,2011,42,SARI INPATIENTS,0TO4,,,,,
Austria,2011,42,SARI INPATIENTS,5TO14,,,,,
Austria,2011,42,SARI INPATIENTS,15TO64,,,,,
Austria,2011,42,SARI INPATIENTS,65TO,,,,,
Austria,2011,42,SARI INPATIENTS,UNKNOWN,,,,,
Austria,2011,42,SARI INPATIENTS,ALL,,,,,
Austria,2011,42,SARI POPULATION COVERED,0TO4,,,,,
Austria,2011,42,SARI POPULATION COVERED,5TO14,,,,,
Austria,2011,42,SARI POPULATION COVERED,15TO64,,,,,
Austria,2011,42,SARI POPULATION COVERED,65TO,,,,,
Austria,2011,42,SARI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,42,SARI DEATHS,0TO4,,,,,
Austria,2011,42,SARI DEATHS,5TO14,,,,,
Austria,2011,42,SARI DEATHS,15TO64,,,,,
Austria,2011,42,SARI DEATHS,65TO,,,,,
Austria,2011,42,SARI DEATHS,UNKNOWN,,,,,
Austria,2011,42,SARI DEATHS,ALL,,,,,
Austria,2011,42,SARI SITES NUMBER,,,,,,
Austria,2011,42,PNI MORTALITY,ALL,,,,,
Austria,2011,42,TREND,,,,,,
Austria,2011,42,INTENSITY,,,,,,Low/Moderate
Austria,2011,42,IMPACT,,,,,,Low
Austria,2011,42,GEOSPREAD,,,,,,No Activity
Austria,2011,43,ILI CASES,0TO4,,,,,50.00
Austria,2011,43,ILI CASES,5TO14,,,,,29.00
Austria,2011,43,ILI CASES,15TO64,,,,,107.00
Austria,2011,43,ILI CASES,65TO,,,,,6.00
Austria,2011,43,ILI CASES,UNKNOWN,,,,,0.00
Austria,2011,43,ILI CASES,ALL,,,,,192.00
Austria,2011,43,ILI OUTPATIENTS,0TO4,,,,,
Austria,2011,43,ILI OUTPATIENTS,5TO14,,,,,
Austria,2011,43,ILI OUTPATIENTS,15TO64,,,,,
Austria,2011,43,ILI OUTPATIENTS,65TO,,,,,
Austria,2011,43,ILI OUTPATIENTS,UNKNOWN,,,,,
Austria,2011,43,ILI OUTPATIENTS,ALL,,,,,
Austria,2011,43,ILI POPULATION COVERED,0TO4,,,,,96041.00
Austria,2011,43,ILI POPULATION COVERED,5TO14,,,,,179072.00
Austria,2011,43,ILI POPULATION COVERED,15TO64,,,,,1348746.00
Austria,2011,43,ILI POPULATION COVERED,65TO,,,,,332291.00
Austria,2011,43,ILI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,43,ILI POPULATION COVERED,ALL,,,,,1956150.00
Austria,2011,43,ILI SITES NUMBER,,,,,,25.00
Austria,2011,43,ARI CASES,0TO4,,,,,
Austria,2011,43,ARI CASES,5TO14,,,,,
Austria,2011,43,ARI CASES,15TO64,,,,,
Austria,2011,43,ARI CASES,65TO,,,,,
Austria,2011,43,ARI CASES,UNKNOWN,,,,,
Austria,2011,43,ARI CASES,ALL,,,,,
Austria,2011,43,ARI OUTPATIENTS,0TO4,,,,,
Austria,2011,43,ARI OUTPATIENTS,5TO14,,,,,
Austria,2011,43,ARI OUTPATIENTS,15TO64,,,,,
Austria,2011,43,ARI OUTPATIENTS,65TO,,,,,
Austria,2011,43,ARI OUTPATIENTS,UNKNOWN,,,,,
Austria,2011,43,ARI OUTPATIENTS,ALL,,,,,
Austria,2011,43,ARI POPULATION COVERED,0TO4,,,,,
Austria,2011,43,ARI POPULATION COVERED,5TO14,,,,,
Austria,2011,43,ARI POPULATION COVERED,15TO64,,,,,
Austria,2011,43,ARI POPULATION COVERED,65TO,,,,,
Austria,2011,43,ARI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,43,ARI POPULATION COVERED,ALL,,,,,
Austria,2011,43,ARI SITES NUMBER,,,,,,0.00
Austria,2011,43,SARI CASES,0TO4,,,,,
Austria,2011,43,SARI CASES,5TO14,,,,,
Austria,2011,43,SARI CASES,15TO64,,,,,
Austria,2011,43,SARI CASES,65TO,,,,,
Austria,2011,43,SARI CASES,UNKNOWN,,,,,
Austria,2011,43,SARI CASES,ALL,,,,,
Austria,2011,43,SARI INPATIENTS,0TO4,,,,,
Austria,2011,43,SARI INPATIENTS,5TO14,,,,,
Austria,2011,43,SARI INPATIENTS,15TO64,,,,,
Austria,2011,43,SARI INPATIENTS,65TO,,,,,
Austria,2011,43,SARI INPATIENTS,UNKNOWN,,,,,
Austria,2011,43,SARI INPATIENTS,ALL,,,,,
Austria,2011,43,SARI POPULATION COVERED,0TO4,,,,,
Austria,2011,43,SARI POPULATION COVERED,5TO14,,,,,
Austria,2011,43,SARI POPULATION COVERED,15TO64,,,,,
Austria,2011,43,SARI POPULATION COVERED,65TO,,,,,
Austria,2011,43,SARI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,43,SARI DEATHS,0TO4,,,,,
Austria,2011,43,SARI DEATHS,5TO14,,,,,
Austria,2011,43,SARI DEATHS,15TO64,,,,,
Austria,2011,43,SARI DEATHS,65TO,,,,,
Austria,2011,43,SARI DEATHS,UNKNOWN,,,,,
Austria,2011,43,SARI DEATHS,ALL,,,,,
Austria,2011,43,SARI SITES NUMBER,,,,,,
Austria,2011,43,PNI MORTALITY,ALL,,,,,
Austria,2011,43,TREND,,,,,,
Austria,2011,43,INTENSITY,,,,,,Low/Moderate
Austria,2011,43,IMPACT,,,,,,Low
Austria,2011,43,GEOSPREAD,,,,,,No Activity
Austria,2011,44,ILI CASES,0TO4,,,,,86.00
Austria,2011,44,ILI CASES,5TO14,,,,,68.00
Austria,2011,44,ILI CASES,15TO64,,,,,157.00
Austria,2011,44,ILI CASES,65TO,,,,,10.00
Austria,2011,44,ILI CASES,UNKNOWN,,,,,0.00
Austria,2011,44,ILI CASES,ALL,,,,,321.00
Austria,2011,44,ILI OUTPATIENTS,0TO4,,,,,
Austria,2011,44,ILI OUTPATIENTS,5TO14,,,,,
Austria,2011,44,ILI OUTPATIENTS,15TO64,,,,,
Austria,2011,44,ILI OUTPATIENTS,65TO,,,,,
Austria,2011,44,ILI OUTPATIENTS,UNKNOWN,,,,,
Austria,2011,44,ILI OUTPATIENTS,ALL,,,,,
Austria,2011,44,ILI POPULATION COVERED,0TO4,,,,,96041.00
Austria,2011,44,ILI POPULATION COVERED,5TO14,,,,,179072.00
Austria,2011,44,ILI POPULATION COVERED,15TO64,,,,,1348746.00
Austria,2011,44,ILI POPULATION COVERED,65TO,,,,,332291.00
Austria,2011,44,ILI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,44,ILI POPULATION COVERED,ALL,,,,,1956150.00
Austria,2011,44,ILI SITES NUMBER,,,,,,35.00
Austria,2011,44,ARI CASES,0TO4,,,,,
Austria,2011,44,ARI CASES,5TO14,,,,,
Austria,2011,44,ARI CASES,15TO64,,,,,
Austria,2011,44,ARI CASES,65TO,,,,,
Austria,2011,44,ARI CASES,UNKNOWN,,,,,
Austria,2011,44,ARI CASES,ALL,,,,,
Austria,2011,44,ARI OUTPATIENTS,0TO4,,,,,
Austria,2011,44,ARI OUTPATIENTS,5TO14,,,,,
Austria,2011,44,ARI OUTPATIENTS,15TO64,,,,,
Austria,2011,44,ARI OUTPATIENTS,65TO,,,,,
Austria,2011,44,ARI OUTPATIENTS,UNKNOWN,,,,,
Austria,2011,44,ARI OUTPATIENTS,ALL,,,,,
Austria,2011,44,ARI POPULATION COVERED,0TO4,,,,,
Austria,2011,44,ARI POPULATION COVERED,5TO14,,,,,
Austria,2011,44,ARI POPULATION COVERED,15TO64,,,,,
Austria,2011,44,ARI POPULATION COVERED,65TO,,,,,
Austria,2011,44,ARI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,44,ARI POPULATION COVERED,ALL,,,,,
Austria,2011,44,ARI SITES NUMBER,,,,,,0.00
Austria,2011,44,SARI CASES,0TO4,,,,,
Austria,2011,44,SARI CASES,5TO14,,,,,
Austria,2011,44,SARI CASES,15TO64,,,,,
Austria,2011,44,SARI CASES,65TO,,,,,
Austria,2011,44,SARI CASES,UNKNOWN,,,,,
Austria,2011,44,SARI CASES,ALL,,,,,
Austria,2011,44,SARI INPATIENTS,0TO4,,,,,
Austria,2011,44,SARI INPATIENTS,5TO14,,,,,
Austria,2011,44,SARI INPATIENTS,15TO64,,,,,
Austria,2011,44,SARI INPATIENTS,65TO,,,,,
Austria,2011,44,SARI INPATIENTS,UNKNOWN,,,,,
Austria,2011,44,SARI INPATIENTS,ALL,,,,,
Austria,2011,44,SARI POPULATION COVERED,0TO4,,,,,
Austria,2011,44,SARI POPULATION COVERED,5TO14,,,,,
Austria,2011,44,SARI POPULATION COVERED,15TO64,,,,,
Austria,2011,44,SARI POPULATION COVERED,65TO,,,,,
Austria,2011,44,SARI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,44,SARI DEATHS,0TO4,,,,,
Austria,2011,44,SARI DEATHS,5TO14,,,,,
Austria,2011,44,SARI DEATHS,15TO64,,,,,
Austria,2011,44,SARI DEATHS,65TO,,,,,
Austria,2011,44,SARI DEATHS,UNKNOWN,,,,,
Austria,2011,44,SARI DEATHS,ALL,,,,,
Austria,2011,44,SARI SITES NUMBER,,,,,,
Austria,2011,44,PNI MORTALITY,ALL,,,,,
Austria,2011,44,TREND,,,,,,
Austria,2011,44,INTENSITY,,,,,,Low/Moderate
Austria,2011,44,IMPACT,,,,,,Low
Austria,2011,44,GEOSPREAD,,,,,,No Activity
Austria,2011,45,ILI CASES,0TO4,,,,,117.00
Austria,2011,45,ILI CASES,5TO14,,,,,75.00
Austria,2011,45,ILI CASES,15TO64,,,,,224.00
Austria,2011,45,ILI CASES,65TO,,,,,29.00
Austria,2011,45,ILI CASES,UNKNOWN,,,,,0.00
Austria,2011,45,ILI CASES,ALL,,,,,445.00
Austria,2011,45,ILI OUTPATIENTS,0TO4,,,,,
Austria,2011,45,ILI OUTPATIENTS,5TO14,,,,,
Austria,2011,45,ILI OUTPATIENTS,15TO64,,,,,
Austria,2011,45,ILI OUTPATIENTS,65TO,,,,,
Austria,2011,45,ILI OUTPATIENTS,UNKNOWN,,,,,
Austria,2011,45,ILI OUTPATIENTS,ALL,,,,,
Austria,2011,45,ILI POPULATION COVERED,0TO4,,,,,103942.00
Austria,2011,45,ILI POPULATION COVERED,5TO14,,,,,194831.00
Austria,2011,45,ILI POPULATION COVERED,15TO64,,,,,1454640.00
Austria,2011,45,ILI POPULATION COVERED,65TO,,,,,358124.00
Austria,2011,45,ILI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,45,ILI POPULATION COVERED,ALL,,,,,2111537.00
Austria,2011,45,ILI SITES NUMBER,,,,,,38.00
Austria,2011,45,ARI CASES,0TO4,,,,,
Austria,2011,45,ARI CASES,5TO14,,,,,
Austria,2011,45,ARI CASES,15TO64,,,,,
Austria,2011,45,ARI CASES,65TO,,,,,
Austria,2011,45,ARI CASES,UNKNOWN,,,,,
Austria,2011,45,ARI CASES,ALL,,,,,
Austria,2011,45,ARI OUTPATIENTS,0TO4,,,,,
Austria,2011,45,ARI OUTPATIENTS,5TO14,,,,,
Austria,2011,45,ARI OUTPATIENTS,15TO64,,,,,
Austria,2011,45,ARI OUTPATIENTS,65TO,,,,,
Austria,2011,45,ARI OUTPATIENTS,UNKNOWN,,,,,
Austria,2011,45,ARI OUTPATIENTS,ALL,,,,,
Austria,2011,45,ARI POPULATION COVERED,0TO4,,,,,
Austria,2011,45,ARI POPULATION COVERED,5TO14,,,,,
Austria,2011,45,ARI POPULATION COVERED,15TO64,,,,,
Austria,2011,45,ARI POPULATION COVERED,65TO,,,,,
Austria,2011,45,ARI POPULATION COVERED,UNKNOWN,,,,,
Austria,2011,45,ARI POPULATION COVERED,ALL,,,,,
Austria,2011,45,ARI SITES NUMBER,,,,,,0.00
Austria,2011,45,SARI CASES,0TO4,,,,,
Austria,2011,45,SARI CASES,5TO14,,,,,
Austria,2011,45,SARI CASES,15TO64,,,,,
Austria,2011,45,SARI CASES,65TO,,,,,
Austria,2011,45,SARI CASES,UNKNOWN,,,,,
Austria,2011,45,SARI CASES,ALL,,,,,
Austria,2011,45,SARI INPATIENTS,0TO4,,,,,
Austria,2011,45,SARI INPATIENTS,5TO14,,,,,
Austria,2011,45,SARI INPATIENTS,15TO64,,,,,
Austria,2011,45,SARI INPATIENTS,65TO,,,,,
Austria,2011,45,SARI INPATIENTS,UNKNOWN,,,,,
Austria,2011,45,SARI INPATIENTS,ALL,,,,,
Austria,2011,45,SARI POPULATION COVERED,0TO4,,,,,
Austria,2011,45,SARI POPULATION COVERED,5TO14,,,,,
Austria,2011,45,SARI POPULATION COVERED,15TO64,,,,,
Austria,2011,45,SARI POPULATION COVERED,65TO,,,,,
