COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
United States of America,2010,26,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2010,26,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2010,26,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2010,26,ILI OUTPATIENTS,ALL,,,,,535116.00
United States of America,2010,26,ILI SITES NUMBER,,,,,,1274.00
United States of America,2010,26,TOALTA MORTALITY,ALL,,,,,10500.00
United States of America,2010,26,PNI MORTALITY,ALL,,,,,0.00
United States of America,2010,26,TREND,,,,,,Not Available
United States of America,2010,26,INTENSITY,,,,,,Not Available
United States of America,2010,26,IMPACT,,,,,,Not Available
United States of America,2010,26,GEOSPREAD,,,,,,Not Available
United States of America,2010,26,COMMENTS,,,,,,
United States of America,2010,27,ILI CASES,0TO4,,,,,1750.00
United States of America,2010,27,ILI CASES,5TO24,,,,,1548.00
United States of America,2010,27,ILI CASES,25TO49,,,,,757.00
United States of America,2010,27,ILI CASES,50TO64,,,,,315.00
United States of America,2010,27,ILI CASES,65TO,,,,,209.00
United States of America,2010,27,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2010,27,ILI CASES,ALL,,,,,4579.00
United States of America,2010,27,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2010,27,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2010,27,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2010,27,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2010,27,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2010,27,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2010,27,ILI OUTPATIENTS,ALL,,,,,507683.00
United States of America,2010,27,ILI SITES NUMBER,,,,,,1264.00
United States of America,2010,27,TOALTA MORTALITY,ALL,,,,,9556.00
United States of America,2010,27,PNI MORTALITY,ALL,,,,,0.00
United States of America,2010,27,TREND,,,,,,Not Available
United States of America,2010,27,INTENSITY,,,,,,Not Available
United States of America,2010,27,IMPACT,,,,,,Not Available
United States of America,2010,27,GEOSPREAD,,,,,,Not Available
United States of America,2010,27,COMMENTS,,,,,,
United States of America,2010,28,ILI CASES,0TO4,,,,,1464.00
United States of America,2010,28,ILI CASES,5TO24,,,,,1422.00
United States of America,2010,28,ILI CASES,25TO49,,,,,745.00
United States of America,2010,28,ILI CASES,50TO64,,,,,289.00
United States of America,2010,28,ILI CASES,65TO,,,,,196.00
United States of America,2010,28,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2010,28,ILI CASES,ALL,,,,,4116.00
United States of America,2010,28,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2010,28,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2010,28,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2010,28,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2010,28,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2010,28,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2010,28,ILI OUTPATIENTS,ALL,,,,,538200.00
United States of America,2010,28,ILI SITES NUMBER,,,,,,1199.00
United States of America,2010,28,TOALTA MORTALITY,ALL,,,,,11356.00
United States of America,2010,28,PNI MORTALITY,ALL,,,,,0.00
United States of America,2010,28,TREND,,,,,,Not Available
United States of America,2010,28,INTENSITY,,,,,,Not Available
United States of America,2010,28,IMPACT,,,,,,Not Available
United States of America,2010,28,GEOSPREAD,,,,,,Not Available
United States of America,2010,28,COMMENTS,,,,,,
United States of America,2010,29,ILI CASES,0TO4,,,,,1331.00
United States of America,2010,29,ILI CASES,5TO24,,,,,1313.00
United States of America,2010,29,ILI CASES,25TO49,,,,,719.00
United States of America,2010,29,ILI CASES,50TO64,,,,,311.00
United States of America,2010,29,ILI CASES,65TO,,,,,194.00
United States of America,2010,29,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2010,29,ILI CASES,ALL,,,,,3868.00
United States of America,2010,29,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2010,29,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2010,29,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2010,29,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2010,29,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2010,29,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2010,29,ILI OUTPATIENTS,ALL,,,,,518731.00
United States of America,2010,29,ILI SITES NUMBER,,,,,,1165.00
United States of America,2010,29,TOALTA MORTALITY,ALL,,,,,10696.00
United States of America,2010,29,PNI MORTALITY,ALL,,,,,0.00
United States of America,2010,29,TREND,,,,,,Not Available
United States of America,2010,29,INTENSITY,,,,,,Not Available
United States of America,2010,29,IMPACT,,,,,,Not Available
United States of America,2010,29,GEOSPREAD,,,,,,Not Available
United States of America,2010,29,COMMENTS,,,,,,
United States of America,2010,30,ILI CASES,0TO4,,,,,1231.00
United States of America,2010,30,ILI CASES,5TO24,,,,,1225.00
United States of America,2010,30,ILI CASES,25TO49,,,,,742.00
United States of America,2010,30,ILI CASES,50TO64,,,,,280.00
United States of America,2010,30,ILI CASES,65TO,,,,,158.00
United States of America,2010,30,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2010,30,ILI CASES,ALL,,,,,3636.00
United States of America,2010,30,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2010,30,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2010,30,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2010,30,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2010,30,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2010,30,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2010,30,ILI OUTPATIENTS,ALL,,,,,509881.00
United States of America,2010,30,ILI SITES NUMBER,,,,,,1142.00
United States of America,2010,30,TOALTA MORTALITY,ALL,,,,,10538.00
United States of America,2010,30,PNI MORTALITY,ALL,,,,,0.00
United States of America,2010,30,TREND,,,,,,Not Available
United States of America,2010,30,INTENSITY,,,,,,Not Available
United States of America,2010,30,IMPACT,,,,,,Not Available
United States of America,2010,30,GEOSPREAD,,,,,,Not Available
United States of America,2010,30,COMMENTS,,,,,,
United States of America,2010,31,ILI CASES,0TO4,,,,,1359.00
United States of America,2010,31,ILI CASES,5TO24,,,,,1324.00
United States of America,2010,31,ILI CASES,25TO49,,,,,794.00
United States of America,2010,31,ILI CASES,50TO64,,,,,276.00
United States of America,2010,31,ILI CASES,65TO,,,,,199.00
United States of America,2010,31,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2010,31,ILI CASES,ALL,,,,,3952.00
United States of America,2010,31,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2010,31,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2010,31,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2010,31,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2010,31,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2010,31,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2010,31,ILI OUTPATIENTS,ALL,,,,,489998.00
United States of America,2010,31,ILI SITES NUMBER,,,,,,1073.00
United States of America,2010,31,TOALTA MORTALITY,ALL,,,,,10370.00
United States of America,2010,31,PNI MORTALITY,ALL,,,,,0.00
United States of America,2010,31,TREND,,,,,,Not Available
United States of America,2010,31,INTENSITY,,,,,,Not Available
United States of America,2010,31,IMPACT,,,,,,Not Available
United States of America,2010,31,GEOSPREAD,,,,,,Not Available
United States of America,2010,31,COMMENTS,,,,,,
United States of America,2010,32,ILI CASES,0TO4,,,,,1282.00
United States of America,2010,32,ILI CASES,5TO24,,,,,1207.00
United States of America,2010,32,ILI CASES,25TO49,,,,,708.00
United States of America,2010,32,ILI CASES,50TO64,,,,,274.00
United States of America,2010,32,ILI CASES,65TO,,,,,191.00
United States of America,2010,32,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2010,32,ILI CASES,ALL,,,,,3662.00
United States of America,2010,32,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2010,32,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2010,32,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2010,32,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2010,32,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2010,32,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2010,32,ILI OUTPATIENTS,ALL,,,,,487463.00
United States of America,2010,32,ILI SITES NUMBER,,,,,,1010.00
United States of America,2010,32,TOALTA MORTALITY,ALL,,,,,9936.00
United States of America,2010,32,PNI MORTALITY,ALL,,,,,0.00
United States of America,2010,32,TREND,,,,,,Not Available
United States of America,2010,32,INTENSITY,,,,,,Not Available
United States of America,2010,32,IMPACT,,,,,,Not Available
United States of America,2010,32,GEOSPREAD,,,,,,Not Available
United States of America,2010,32,COMMENTS,,,,,,
United States of America,2010,33,ILI CASES,0TO4,,,,,1389.00
United States of America,2010,33,ILI CASES,5TO24,,,,,1433.00
United States of America,2010,33,ILI CASES,25TO49,,,,,749.00
United States of America,2010,33,ILI CASES,50TO64,,,,,314.00
United States of America,2010,33,ILI CASES,65TO,,,,,169.00
United States of America,2010,33,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2010,33,ILI CASES,ALL,,,,,4054.00
United States of America,2010,33,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2010,33,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2010,33,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2010,33,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2010,33,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2010,33,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2010,33,ILI OUTPATIENTS,ALL,,,,,488450.00
United States of America,2010,33,ILI SITES NUMBER,,,,,,1001.00
United States of America,2010,33,TOALTA MORTALITY,ALL,,,,,10113.00
United States of America,2010,33,PNI MORTALITY,ALL,,,,,0.00
United States of America,2010,33,TREND,,,,,,Not Available
United States of America,2010,33,INTENSITY,,,,,,Not Available
United States of America,2010,33,IMPACT,,,,,,Not Available
United States of America,2010,33,GEOSPREAD,,,,,,Not Available
United States of America,2010,33,COMMENTS,,,,,,
United States of America,2010,34,ILI CASES,0TO4,,,,,1339.00
United States of America,2010,34,ILI CASES,5TO24,,,,,1316.00
United States of America,2010,34,ILI CASES,25TO49,,,,,652.00
United States of America,2010,34,ILI CASES,50TO64,,,,,239.00
United States of America,2010,34,ILI CASES,65TO,,,,,160.00
United States of America,2010,34,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2010,34,ILI CASES,ALL,,,,,3706.00
United States of America,2010,34,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2010,34,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2010,34,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2010,34,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2010,34,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2010,34,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2010,34,ILI OUTPATIENTS,ALL,,,,,473390.00
United States of America,2010,34,ILI SITES NUMBER,,,,,,936.00
United States of America,2010,34,TOALTA MORTALITY,ALL,,,,,10720.00
United States of America,2010,34,PNI MORTALITY,ALL,,,,,0.00
United States of America,2010,34,TREND,,,,,,Not Available
United States of America,2010,34,INTENSITY,,,,,,Not Available
United States of America,2010,34,IMPACT,,,,,,Not Available
United States of America,2010,34,GEOSPREAD,,,,,,Not Available
United States of America,2010,34,COMMENTS,,,,,,
United States of America,2010,35,ILI CASES,0TO4,,,,,983.00
United States of America,2010,35,ILI CASES,5TO24,,,,,1044.00
United States of America,2010,35,ILI CASES,25TO49,,,,,558.00
United States of America,2010,35,ILI CASES,50TO64,,,,,159.00
United States of America,2010,35,ILI CASES,65TO,,,,,85.00
United States of America,2010,35,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2010,35,ILI CASES,ALL,,,,,2829.00
United States of America,2010,35,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2010,35,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2010,35,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2010,35,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2010,35,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2010,35,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2010,35,ILI OUTPATIENTS,ALL,,,,,339974.00
United States of America,2010,35,ILI SITES NUMBER,,,,,,606.00
United States of America,2010,35,TOALTA MORTALITY,ALL,,,,,10402.00
United States of America,2010,35,PNI MORTALITY,ALL,,,,,0.00
United States of America,2010,35,TREND,,,,,,Not Available
United States of America,2010,35,INTENSITY,,,,,,Not Available
United States of America,2010,35,IMPACT,,,,,,Not Available
United States of America,2010,35,GEOSPREAD,,,,,,Not Available
United States of America,2010,35,COMMENTS,,,,,,
United States of America,2011,1,ILI CASES,0TO4,,,,,6512.00
United States of America,2011,1,ILI CASES,5TO24,,,,,6345.00
United States of America,2011,1,ILI CASES,25TO49,,,,,4449.00
United States of America,2011,1,ILI CASES,50TO64,,,,,1581.00
United States of America,2011,1,ILI CASES,65TO,,,,,1057.00
United States of America,2011,1,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2011,1,ILI CASES,ALL,,,,,19944.00
United States of America,2011,1,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2011,1,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2011,1,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2011,1,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2011,1,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2011,1,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2011,1,ILI OUTPATIENTS,ALL,,,,,746383.00
United States of America,2011,1,ILI SITES NUMBER,,,,,,1929.00
United States of America,2011,1,TOALTA MORTALITY,ALL,,,,,13394.00
United States of America,2011,1,PNI MORTALITY,ALL,,,,,1056.00
United States of America,2011,1,TREND,,,,,,Increasing
United States of America,2011,1,INTENSITY,,,,,,Low/Moderate
United States of America,2011,1,IMPACT,,,,,,Not Available
United States of America,2011,1,GEOSPREAD,,,,,,Widespread
United States of America,2011,1,COMMENTS,,,,,,
United States of America,2011,2,ILI CASES,0TO4,,,,,6253.00
United States of America,2011,2,ILI CASES,5TO24,,,,,7776.00
United States of America,2011,2,ILI CASES,25TO49,,,,,4217.00
United States of America,2011,2,ILI CASES,50TO64,,,,,1539.00
United States of America,2011,2,ILI CASES,65TO,,,,,953.00
United States of America,2011,2,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2011,2,ILI CASES,ALL,,,,,20738.00
United States of America,2011,2,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2011,2,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2011,2,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2011,2,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2011,2,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2011,2,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2011,2,ILI OUTPATIENTS,ALL,,,,,712228.00
United States of America,2011,2,ILI SITES NUMBER,,,,,,1925.00
United States of America,2011,2,TOALTA MORTALITY,ALL,,,,,12385.00
United States of America,2011,2,PNI MORTALITY,ALL,,,,,921.00
United States of America,2011,2,TREND,,,,,,Increasing
United States of America,2011,2,INTENSITY,,,,,,Low/Moderate
United States of America,2011,2,IMPACT,,,,,,Not Available
United States of America,2011,2,GEOSPREAD,,,,,,Widespread
United States of America,2011,2,COMMENTS,,,,,,
United States of America,2011,3,ILI CASES,0TO4,,,,,7213.00
United States of America,2011,3,ILI CASES,5TO24,,,,,11224.00
United States of America,2011,3,ILI CASES,25TO49,,,,,5066.00
United States of America,2011,3,ILI CASES,50TO64,,,,,1723.00
United States of America,2011,3,ILI CASES,65TO,,,,,922.00
United States of America,2011,3,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2011,3,ILI CASES,ALL,,,,,26148.00
United States of America,2011,3,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2011,3,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2011,3,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2011,3,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2011,3,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2011,3,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2011,3,ILI OUTPATIENTS,ALL,,,,,750794.00
United States of America,2011,3,ILI SITES NUMBER,,,,,,1964.00
United States of America,2011,3,TOALTA MORTALITY,ALL,,,,,12255.00
United States of America,2011,3,PNI MORTALITY,ALL,,,,,911.00
United States of America,2011,3,TREND,,,,,,Increasing
United States of America,2011,3,INTENSITY,,,,,,High
United States of America,2011,3,IMPACT,,,,,,Not Available
United States of America,2011,3,GEOSPREAD,,,,,,Widespread
United States of America,2011,3,COMMENTS,,,,,,
United States of America,2011,4,ILI CASES,0TO4,,,,,8023.00
United States of America,2011,4,ILI CASES,5TO24,,,,,15331.00
United States of America,2011,4,ILI CASES,25TO49,,,,,5953.00
United States of America,2011,4,ILI CASES,50TO64,,,,,1775.00
United States of America,2011,4,ILI CASES,65TO,,,,,921.00
United States of America,2011,4,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2011,4,ILI CASES,ALL,,,,,32003.00
United States of America,2011,4,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2011,4,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2011,4,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2011,4,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2011,4,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2011,4,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2011,4,ILI OUTPATIENTS,ALL,,,,,798410.00
United States of America,2011,4,ILI SITES NUMBER,,,,,,1949.00
United States of America,2011,4,TOALTA MORTALITY,ALL,,,,,12124.00
United States of America,2011,4,PNI MORTALITY,ALL,,,,,1014.00
United States of America,2011,4,TREND,,,,,,Increasing
United States of America,2011,4,INTENSITY,,,,,,High
United States of America,2011,4,IMPACT,,,,,,Not Available
United States of America,2011,4,GEOSPREAD,,,,,,Widespread
United States of America,2011,4,COMMENTS,,,,,,
United States of America,2011,5,ILI CASES,0TO4,,,,,8181.00
United States of America,2011,5,ILI CASES,5TO24,,,,,16351.00
United States of America,2011,5,ILI CASES,25TO49,,,,,6520.00
United States of America,2011,5,ILI CASES,50TO64,,,,,1984.00
United States of America,2011,5,ILI CASES,65TO,,,,,1192.00
United States of America,2011,5,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2011,5,ILI CASES,ALL,,,,,34228.00
United States of America,2011,5,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2011,5,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2011,5,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2011,5,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2011,5,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2011,5,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2011,5,ILI OUTPATIENTS,ALL,,,,,775944.00
United States of America,2011,5,ILI SITES NUMBER,,,,,,1971.00
United States of America,2011,5,TOALTA MORTALITY,ALL,,,,,11907.00
United States of America,2011,5,PNI MORTALITY,ALL,,,,,947.00
United States of America,2011,5,TREND,,,,,,Increasing
United States of America,2011,5,INTENSITY,,,,,,High
United States of America,2011,5,IMPACT,,,,,,Not Available
United States of America,2011,5,GEOSPREAD,,,,,,Widespread
United States of America,2011,5,COMMENTS,,,,,,
United States of America,2011,6,ILI CASES,0TO4,,,,,8029.00
United States of America,2011,6,ILI CASES,5TO24,,,,,16540.00
United States of America,2011,6,ILI CASES,25TO49,,,,,6820.00
United States of America,2011,6,ILI CASES,50TO64,,,,,1992.00
United States of America,2011,6,ILI CASES,65TO,,,,,1091.00
United States of America,2011,6,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2011,6,ILI CASES,ALL,,,,,34472.00
United States of America,2011,6,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2011,6,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2011,6,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2011,6,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2011,6,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2011,6,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2011,6,ILI OUTPATIENTS,ALL,,,,,812370.00
United States of America,2011,6,ILI SITES NUMBER,,,,,,1964.00
United States of America,2011,6,TOALTA MORTALITY,ALL,,,,,12286.00
United States of America,2011,6,PNI MORTALITY,ALL,,,,,1114.00
United States of America,2011,6,TREND,,,,,,Increasing
United States of America,2011,6,INTENSITY,,,,,,High
United States of America,2011,6,IMPACT,,,,,,Not Available
United States of America,2011,6,GEOSPREAD,,,,,,Widespread
United States of America,2011,6,COMMENTS,,,,,,
United States of America,2011,7,ILI CASES,0TO4,,,,,8124.00
United States of America,2011,7,ILI CASES,5TO24,,,,,17450.00
United States of America,2011,7,ILI CASES,25TO49,,,,,7228.00
United States of America,2011,7,ILI CASES,50TO64,,,,,2338.00
United States of America,2011,7,ILI CASES,65TO,,,,,1278.00
United States of America,2011,7,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2011,7,ILI CASES,ALL,,,,,36418.00
United States of America,2011,7,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2011,7,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2011,7,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2011,7,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2011,7,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2011,7,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2011,7,ILI OUTPATIENTS,ALL,,,,,829479.00
United States of America,2011,7,ILI SITES NUMBER,,,,,,1913.00
United States of America,2011,7,TOALTA MORTALITY,ALL,,,,,12536.00
United States of America,2011,7,PNI MORTALITY,ALL,,,,,1028.00
United States of America,2011,7,TREND,,,,,,Increasing
United States of America,2011,7,INTENSITY,,,,,,High
United States of America,2011,7,IMPACT,,,,,,Not Available
United States of America,2011,7,GEOSPREAD,,,,,,Widespread
United States of America,2011,7,COMMENTS,,,,,,
United States of America,2011,8,ILI CASES,0TO4,,,,,7847.00
United States of America,2011,8,ILI CASES,5TO24,,,,,13740.00
United States of America,2011,8,ILI CASES,25TO49,,,,,6450.00
United States of America,2011,8,ILI CASES,50TO64,,,,,2023.00
United States of America,2011,8,ILI CASES,65TO,,,,,1264.00
United States of America,2011,8,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2011,8,ILI CASES,ALL,,,,,31324.00
United States of America,2011,8,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2011,8,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2011,8,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2011,8,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2011,8,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2011,8,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2011,8,ILI OUTPATIENTS,ALL,,,,,811754.00
United States of America,2011,8,ILI SITES NUMBER,,,,,,1912.00
United States of America,2011,8,TOALTA MORTALITY,ALL,,,,,12600.00
United States of America,2011,8,PNI MORTALITY,ALL,,,,,989.00
United States of America,2011,8,TREND,,,,,,Decreasing
United States of America,2011,8,INTENSITY,,,,,,High
United States of America,2011,8,IMPACT,,,,,,Not Available
United States of America,2011,8,GEOSPREAD,,,,,,Widespread
United States of America,2011,8,COMMENTS,,,,,,
United States of America,2011,9,ILI CASES,0TO4,,,,,6373.00
United States of America,2011,9,ILI CASES,5TO24,,,,,10500.00
United States of America,2011,9,ILI CASES,25TO49,,,,,4866.00
United States of America,2011,9,ILI CASES,50TO64,,,,,1742.00
United States of America,2011,9,ILI CASES,65TO,,,,,1142.00
United States of America,2011,9,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2011,9,ILI CASES,ALL,,,,,24623.00
United States of America,2011,9,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2011,9,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2011,9,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2011,9,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2011,9,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2011,9,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2011,9,ILI OUTPATIENTS,ALL,,,,,781793.00
United States of America,2011,9,ILI SITES NUMBER,,,,,,1861.00
United States of America,2011,9,TOALTA MORTALITY,ALL,,,,,12364.00
United States of America,2011,9,PNI MORTALITY,ALL,,,,,1057.00
United States of America,2011,9,TREND,,,,,,Decreasing
United States of America,2011,9,INTENSITY,,,,,,High
United States of America,2011,9,IMPACT,,,,,,Not Available
United States of America,2011,9,GEOSPREAD,,,,,,Widespread
United States of America,2011,9,COMMENTS,,,,,,
United States of America,2011,10,ILI CASES,0TO4,,,,,5678.00
United States of America,2011,10,ILI CASES,5TO24,,,,,8413.00
United States of America,2011,10,ILI CASES,25TO49,,,,,3936.00
United States of America,2011,10,ILI CASES,50TO64,,,,,1424.00
United States of America,2011,10,ILI CASES,65TO,,,,,900.00
United States of America,2011,10,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2011,10,ILI CASES,ALL,,,,,20351.00
United States of America,2011,10,ILI OUTPATIENTS,0TO4,,,,,0.00
United States of America,2011,10,ILI OUTPATIENTS,5TO24,,,,,0.00
United States of America,2011,10,ILI OUTPATIENTS,25TO49,,,,,0.00
United States of America,2011,10,ILI OUTPATIENTS,50TO64,,,,,0.00
United States of America,2011,10,ILI OUTPATIENTS,65TO,,,,,0.00
United States of America,2011,10,ILI OUTPATIENTS,UNKNOWN,,,,,0.00
United States of America,2011,10,ILI OUTPATIENTS,ALL,,,,,748893.00
United States of America,2011,10,ILI SITES NUMBER,,,,,,1833.00
United States of America,2011,10,TOALTA MORTALITY,ALL,,,,,12438.00
United States of America,2011,10,PNI MORTALITY,ALL,,,,,1062.00
United States of America,2011,10,TREND,,,,,,Decreasing
United States of America,2011,10,INTENSITY,,,,,,Low/Moderate
United States of America,2011,10,IMPACT,,,,,,Not Available
United States of America,2011,10,GEOSPREAD,,,,,,Widespread
United States of America,2011,10,COMMENTS,,,,,,
United States of America,2011,11,ILI CASES,0TO4,,,,,5347.00
United States of America,2011,11,ILI CASES,5TO24,,,,,6694.00
United States of America,2011,11,ILI CASES,25TO49,,,,,3253.00
United States of America,2011,11,ILI CASES,50TO64,,,,,1164.00
United States of America,2011,11,ILI CASES,65TO,,,,,801.00
United States of America,2011,11,ILI CASES,UNKNOWN,,,,,0.00
United States of America,2011,11,ILI CASES,ALL,,,,,17259.00
United States of America,2011,11,ILI OUTPATIENTS,0TO4,,,,,0.00
