COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
United Kingdom of Great Britain and Northern Ireland,2009,44,SARI DEATHS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,44,SARI DEATHS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,44,SARI DEATHS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,44,SARI DEATHS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,44,SARI DEATHS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,44,SARI DEATHS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,44,SARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,44,TOALTA MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,44,PNI MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,44,TREND,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2009,44,INTENSITY,,,,,,Low/Moderate
United Kingdom of Great Britain and Northern Ireland,2009,44,IMPACT,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,44,GEOSPREAD,,,,,,Widespread
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI CASES,0TO4,,,,,15.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI CASES,5TO14,,,,,31.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI CASES,15TO64,,,,,213.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI CASES,65TO,,,,,18.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI CASES,ALL,,,,,277.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI OUTPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI OUTPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI OUTPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI OUTPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI OUTPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI OUTPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI POPULATION COVERED,0TO4,,,,,44459.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI POPULATION COVERED,5TO14,,,,,88490.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI POPULATION COVERED,15TO64,,,,,514551.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI POPULATION COVERED,65TO,,,,,122480.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI POPULATION COVERED,ALL,,,,,769980.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ILI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI CASES,0TO4,,,,,591.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI CASES,5TO14,,,,,360.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI CASES,15TO64,,,,,1855.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI CASES,65TO,,,,,567.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI CASES,ALL,,,,,3373.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI OUTPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI OUTPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI OUTPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI OUTPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI OUTPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI OUTPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI POPULATION COVERED,0TO4,,,,,44459.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI POPULATION COVERED,5TO14,,,,,88490.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI POPULATION COVERED,15TO64,,,,,514551.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI POPULATION COVERED,65TO,,,,,122480.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI POPULATION COVERED,ALL,,,,,769980.00
United Kingdom of Great Britain and Northern Ireland,2009,45,ARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI CASES,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI CASES,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI CASES,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI CASES,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI CASES,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI CASES,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI INPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI INPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI INPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI INPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI INPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI INPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI POPULATION COVERED,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI POPULATION COVERED,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI POPULATION COVERED,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI POPULATION COVERED,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI POPULATION COVERED,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI DEATHS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI DEATHS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI DEATHS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI DEATHS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI DEATHS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI DEATHS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,SARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,TOALTA MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,PNI MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,TREND,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2009,45,INTENSITY,,,,,,Low/Moderate
United Kingdom of Great Britain and Northern Ireland,2009,45,IMPACT,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,45,GEOSPREAD,,,,,,Widespread
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI CASES,0TO4,,,,,24.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI CASES,5TO14,,,,,49.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI CASES,15TO64,,,,,190.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI CASES,65TO,,,,,24.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI CASES,ALL,,,,,287.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI OUTPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI OUTPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI OUTPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI OUTPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI OUTPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI OUTPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI POPULATION COVERED,0TO4,,,,,46160.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI POPULATION COVERED,5TO14,,,,,90787.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI POPULATION COVERED,15TO64,,,,,533104.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI POPULATION COVERED,65TO,,,,,129184.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI POPULATION COVERED,ALL,,,,,799235.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ILI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI CASES,0TO4,,,,,664.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI CASES,5TO14,,,,,430.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI CASES,15TO64,,,,,1740.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI CASES,65TO,,,,,531.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI CASES,ALL,,,,,3365.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI OUTPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI OUTPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI OUTPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI OUTPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI OUTPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI OUTPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI POPULATION COVERED,0TO4,,,,,46160.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI POPULATION COVERED,5TO14,,,,,90787.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI POPULATION COVERED,15TO64,,,,,533104.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI POPULATION COVERED,65TO,,,,,129184.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI POPULATION COVERED,ALL,,,,,799235.00
United Kingdom of Great Britain and Northern Ireland,2009,46,ARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI CASES,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI CASES,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI CASES,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI CASES,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI CASES,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI CASES,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI INPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI INPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI INPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI INPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI INPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI INPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI POPULATION COVERED,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI POPULATION COVERED,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI POPULATION COVERED,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI POPULATION COVERED,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI POPULATION COVERED,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI DEATHS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI DEATHS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI DEATHS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI DEATHS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI DEATHS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI DEATHS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,SARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,TOALTA MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,PNI MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,TREND,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2009,46,INTENSITY,,,,,,Low/Moderate
United Kingdom of Great Britain and Northern Ireland,2009,46,IMPACT,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,46,GEOSPREAD,,,,,,Widespread
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI CASES,0TO4,,,,,43.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI CASES,5TO14,,,,,72.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI CASES,15TO64,,,,,195.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI CASES,65TO,,,,,18.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI CASES,ALL,,,,,328.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI OUTPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI OUTPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI OUTPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI OUTPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI OUTPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI OUTPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI POPULATION COVERED,0TO4,,,,,48250.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI POPULATION COVERED,5TO14,,,,,95551.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI POPULATION COVERED,15TO64,,,,,558041.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI POPULATION COVERED,65TO,,,,,134962.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI POPULATION COVERED,ALL,,,,,836804.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ILI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI CASES,0TO4,,,,,897.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI CASES,5TO14,,,,,545.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI CASES,15TO64,,,,,1801.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI CASES,65TO,,,,,478.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI CASES,ALL,,,,,3721.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI OUTPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI OUTPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI OUTPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI OUTPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI OUTPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI OUTPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI POPULATION COVERED,0TO4,,,,,48250.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI POPULATION COVERED,5TO14,,,,,95551.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI POPULATION COVERED,15TO64,,,,,558041.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI POPULATION COVERED,65TO,,,,,134962.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI POPULATION COVERED,ALL,,,,,836804.00
United Kingdom of Great Britain and Northern Ireland,2009,47,ARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI CASES,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI CASES,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI CASES,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI CASES,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI CASES,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI CASES,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI INPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI INPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI INPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI INPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI INPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI INPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI POPULATION COVERED,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI POPULATION COVERED,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI POPULATION COVERED,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI POPULATION COVERED,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI POPULATION COVERED,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI DEATHS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI DEATHS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI DEATHS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI DEATHS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI DEATHS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI DEATHS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,SARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,TOALTA MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,PNI MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,TREND,,,,,,Not Available
United Kingdom of Great Britain and Northern Ireland,2009,47,INTENSITY,,,,,,Low/Moderate
United Kingdom of Great Britain and Northern Ireland,2009,47,IMPACT,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,47,GEOSPREAD,,,,,,Regional
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI CASES,0TO4,,,,,67.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI CASES,5TO14,,,,,70.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI CASES,15TO64,,,,,156.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI CASES,65TO,,,,,14.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI CASES,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI CASES,ALL,,,,,307.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI OUTPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI OUTPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI OUTPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI OUTPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI OUTPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI OUTPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI POPULATION COVERED,0TO4,,,,,46197.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI POPULATION COVERED,5TO14,,,,,90718.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI POPULATION COVERED,15TO64,,,,,531046.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI POPULATION COVERED,65TO,,,,,128288.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI POPULATION COVERED,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI POPULATION COVERED,ALL,,,,,796249.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ILI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI CASES,0TO4,,,,,915.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI CASES,5TO14,,,,,499.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI CASES,15TO64,,,,,1765.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI CASES,65TO,,,,,514.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI CASES,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI CASES,ALL,,,,,3693.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI OUTPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI OUTPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI OUTPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI OUTPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI OUTPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI OUTPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI POPULATION COVERED,0TO4,,,,,46197.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI POPULATION COVERED,5TO14,,,,,90718.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI POPULATION COVERED,15TO64,,,,,531046.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI POPULATION COVERED,65TO,,,,,128288.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI POPULATION COVERED,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI POPULATION COVERED,ALL,,,,,796249.00
United Kingdom of Great Britain and Northern Ireland,2009,48,ARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI CASES,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI CASES,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI CASES,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI CASES,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI CASES,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI CASES,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI INPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI INPATIENTS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI INPATIENTS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI INPATIENTS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI INPATIENTS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI INPATIENTS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI POPULATION COVERED,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI POPULATION COVERED,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI POPULATION COVERED,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI POPULATION COVERED,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI POPULATION COVERED,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI DEATHS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI DEATHS,5TO14,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI DEATHS,15TO64,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI DEATHS,65TO,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI DEATHS,UNKNOWN,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI DEATHS,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,SARI SITES NUMBER,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,TOALTA MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,PNI MORTALITY,ALL,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,TREND,,,,,,Decreasing
United Kingdom of Great Britain and Northern Ireland,2009,48,INTENSITY,,,,,,Low/Moderate
United Kingdom of Great Britain and Northern Ireland,2009,48,IMPACT,,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,48,GEOSPREAD,,,,,,Regional
United Kingdom of Great Britain and Northern Ireland,2009,49,ILI CASES,0TO4,,,,,44.00
United Kingdom of Great Britain and Northern Ireland,2009,49,ILI CASES,5TO14,,,,,46.00
United Kingdom of Great Britain and Northern Ireland,2009,49,ILI CASES,15TO64,,,,,153.00
United Kingdom of Great Britain and Northern Ireland,2009,49,ILI CASES,65TO,,,,,15.00
United Kingdom of Great Britain and Northern Ireland,2009,49,ILI CASES,UNKNOWN,,,,,0.00
United Kingdom of Great Britain and Northern Ireland,2009,49,ILI CASES,ALL,,,,,258.00
United Kingdom of Great Britain and Northern Ireland,2009,49,ILI OUTPATIENTS,0TO4,,,,,
United Kingdom of Great Britain and Northern Ireland,2009,49,ILI OUTPATIENTS,5TO14,,,,,
